191205	-20
191494	-43
191656	-46
1917	-43
191700	8
191818	21
192385	38
192547	-53
192709	29
192880	-52
192998	-18
193276	37
193320	-23
193438	6
193771	67
193889	-86
193933	-6
194167	-4
194211	15
194329	3
19451	82
194662	12
194824	-11
195058	21
195102	-54
195391	24
195553	0
19569	49
195715	-51
19613	1
196282	-99
196444	78
196606	60
196895	22
197173	-71
197335	15
197786	-24
197830	41
197948	-7
198064	-27
198226	-20
198677	45
198721	37
198839	-5
199117	-53
199450	9
199568	76
199612	-2
200088	8
200132	-10
200583	46
200745	-21
200907	0
201023	81
20116	52
201474	-68
201636	16
202365	-98
202527	-47
202860	-57
202978	1
203094	-107
203256	0
2033	16
203300	-11
203418	14
203751	-10
203869	-45
203913	-76
204147	-35
204309	-43
204480	-22
204598	34
204642	-33
204804	-88
205038	23
205371	-43
205489	96
205533	-32
20567	29
205984	20
20611	28
206262	-59
206424	-43
206875	-13
207153	23
20729	-16
207315	-33
207766	47
207810	95
207928	30
208044	-42
208206	12
208495	27
208657	20
208701	-36
208819	-71
208990	37
209386	-32
209430	-100
209548	53
209881	21
209999	-8
21007	-59
210384	19
210546	-50
210708	29
210997	-119
211275	-21
211437	10
211770	44
211888	-42
211932	-47
212166	-4
212210	72
212328	91
212661	-32
212779	60
212823	88
21296	74
213057	44
213101	-59
213219	12
213390	56
21340	-50
213552	62
213714	23
214281	2
214399	8
214443	-47
21458	-18
214605	-51
214894	-52
21502	-3
215172	-114
215334	-42
215785	89
215947	6
216063	-11
216225	-36
216676	2
216720	-26
216838	56
217116	-45
217567	-16
217611	7
217729	-58
21791	-61
218007	-12
218296	-14
218340	4
218458	55
218502	-5
218791	11
218953	44
219187	-44
219231	67
219349	4
21953	-117
219682	34
219844	50
220185	21
220347	36
220509	41
220680	51
220798	-1
220842	54
221076	-56
221120	4
221238	48
221571	23
221689	3
221733	24
22187	10
222011	98
222129	23
22231	82
222462	-66
222624	-66
223191	25
223353	33
22349	48
223515	15
223966	-26
224082	47
224244	4
224406	26
224695	99
224857	-59
224901	-46
225135	58
225586	-8
225630	3
225748	32
226026	-5
226477	-21
226521	-27
226639	-6
22682	92
226972	-3
227250	26
227368	3
227412	87
227863	-18
228097	-2
228141	5
228259	42
228303	-19
22844	49
228592	-9
228754	25
228916	107
229032	-63
229483	-31
229645	38
229807	16
230030	-8
230148	7
230481	-25
230599	-19
230643	59
23078	18
230805	47
231039	-21
23122	43
231372	-64
231534	11
231985	-6
232263	-29
232425	57
232876	54
232920	-32
233154	-25
233316	-59
233767	-21
233811	-22
233929	-14
234045	-27
234207	-1
234496	45
234540	6
234658	46
234702	-8
234991	-17
235387	-27
235431	-8
235549	-40
23573	-5
235882	53
236160	-36
236278	41
236322	55
236773	-9
236935	-40
237051	-35
237169	-60
237213	28
23735	-20
237664	-36
237826	-61
238104	9
238393	-36
238555	-29
238717	43
239284	42
239446	11
239608	13
239897	35
239941	-27
24013	34
240282	-38
240444	-8
240606	-33
240895	-64
241173	-19
241335	21
241786	36
241830	20
241948	-35
242064	-21
242226	-51
242677	-71
242721	-37
242839	28
243117	-20
243450	136
243568	-34
243612	12
244008	29
244297	16
244341	-20
244459	43
244503	28
24464	11
244792	23
244954	-22
245070	46
245188	-60
245232	4
245683	32
245845	75
246079	2
246123	-59
24626	-34
246574	55
246736	26
247014	-60
247465	-26
247627	12
247960	-52
248194	-37
248356	40
2484	-49
248400	30
248518	-22
248851	-72
248969	-15
249085	62
249247	-21
249409	142
249580	-23
249698	-75
249742	46
249904	-47
250083	-35
250245	58
250407	10
250696	6
250740	25
250858	-41
250902	27
251136	67
251587	-43
251631	47
251749	-6
25193	29
252027	-43
252360	52
252478	-135
252522	-49
252973	-70
253251	26
253369	29
253413	-9
25355	-19
253864	19
254098	-18
254142	-38
254304	35
254593	-22
254755	2
254917	60
255033	-53
25517	87
255484	68
255646	1
255808	71
256375	6
256537	-24
256870	-16
256988	-29
257266	17
257310	8
257428	-25
257761	102
257879	-38
257923	12
258157	10
258201	30
258319	-36
258490	-68
25850	75
258652	-41
258814	32
259048	14
259381	64
259499	-36
259543	74
25968	-37
259705	-81
259994	1
260046	23
260208	-57
260497	-31
260541	-27
260659	24
260703	-12
26084	83
260992	-12
261270	-57
261388	-23
261432	18
261883	20
262161	-26
262279	10
262323	7
26246	-17
262774	-12
262936	-24
263052	50
263214	17
263665	41
263827	-5
26408	-42
264105	9
264394	-12
264556	-48
2646	22
264600	-109
264718	-3
265285	-12
265447	11
265609	-7
265780	-31
265898	7
265942	34
266176	42
266220	34
266338	-99
266671	2
266789	-35
266833	107
26697	10
267067	-48
267111	-49
267229	-31
26741	29
267562	-53
267724	-39
268002	-5
268291	8
268453	53
26859	-12
268615	-23
26903	33
269182	-17
269344	0
269506	55
269795	42
269957	9
270009	-54
270180	23
270298	35
270342	45
270504	-26
270793	-78
270955	8
271071	-69
271189	-11
271233	79
27137	-30
271684	1
271846	78
272124	21
272575	58
272737	50
273015	-52
273466	34
273510	-30
273628	-7
273961	-16
274195	-34
274357	-11
274401	-69
274519	-36
274690	-15
27470	9
274852	-17
275086	40
275130	12
275248	40
275581	-38
275699	-43
275743	-12
27588	-39
275905	-127
276021	3
276139	27
27632	-95
276472	-89
276634	-133
277363	42
277525	24
277976	42
278092	41
278254	58
278416	20
278867	4
278911	-7
279145	-57
279307	5
279596	-35
279640	43
279758	5
279802	-31
280099	-26
280143	-45
28028	-59
280305	-5
280594	-69
280756	10
2808	94
280800	-52
280918	17
281034	-27
281485	-41
281647	42
281809	8
281980	-85
282376	39
282420	-92
282538	18
282871	57
282989	11
283267	39
283311	29
283429	-61
28361	-1
283762	-9
283924	-30
284040	-56
284158	29
284202	-3
284491	-76
284653	-24
28479	64
284815	40
285049	-51
28523	-19
285382	-33
285544	-15
285706	51
285995	-3
286	-42
286273	-1
286435	123
286886	80
286930	47
287164	27
287326	-11
287777	-29
287821	17
287939	-17
288055	-6
288217	17
288550	-60
288668	-27
288712	17
289108	29
289397	47
289441	-63
289559	23
289603	-11
28974	-66
289892	-75
290106	-47
290395	2
290557	49
290601	-8
290719	24
290890	-18
29090	-43
291286	40
291330	-10
291448	-51
291781	52
291899	-21
291943	-1
292177	-26
292221	44
292339	-25
29252	30
292672	-59
292834	-14
293068	-7
293112	6
293563	21
293725	-45
294003	4
29414	-19
294292	12
294454	-33
294616	-14
295183	75
295345	-92
295507	4
295796	54
295840	-16
295958	20
296074	43
296236	10
296687	70
296731	-47
296849	-20
297127	59
297460	29
297578	2
297622	-73
298018	47
298351	48
298469	-77
298513	-22
29865	-45
298964	-9
299080	78
299198	-73
299242	13
299404	-1
299693	1
299855	-17
30250	13
30368	92
30412	-84
30863	-15
31097	6
31141	-5
31259	38
31303	-62
31592	36
31754	-25
31916	-3
32032	-43
32483	32
32645	-54
32807	-46
330	-1
33374	-30
33536	0
3375	-3
33987	-21
34265	-60
34427	-21
34760	33
34878	-68
34922	-2
35156	3
35200	-39
35318	6
3537	-12
35651	-123
35769	0
35813	57
36047	22
36209	-60
36380	41
36498	-28
36542	68
36704	-18
36993	-1
37271	-11
37389	49
37433	20
37884	-16
38162	28
38324	-81
3870	0
38775	4
38937	52
39053	-34
39215	51
39666	-27
39710	19
39828	29
3988	19
40051	52
40169	9
40213	5
40664	-36
40826	3
41104	44
41393	-37
41555	-2
41717	57
42284	25
42446	-2
42608	-26
4266	60
42897	-8
42941	-69
4310	-46
43175	60
43337	-32
43670	-37
43788	-22
43832	-36
44066	1
44110	-8
44228	-46
4428	52
44561	84
44679	20
44723	24
448	39
45001	9
45119	-13
45290	-84
45452	34
45614	-25
46181	-35
46299	-35
46343	98
46505	-78
46794	-13
46956	11
47072	38
47234	-2
4761	-50
47685	-88
47847	-37
48125	-22
48576	44
48620	6
48738	8
4879	9
49016	5
4923	-24
49467	93
49511	-16
49629	-9
49962	-23
50014	35
50465	-37
50627	-38
50960	43
51194	-14
51356	-44
51400	21
51518	-21
5157	-17
51851	60
51969	-39
5201	-80
52085	-12
52247	-85
52409	-29
52580	-18
52698	-8
52742	-65
52904	-213
53020	50
53138	42
5319	80
53471	11
53589	47
53633	-31
54029	15
54362	17
54524	-26
5490	-26
54975	-28
55091	-19
55253	-3
55415	-55
55866	16
55910	89
56144	36
56306	-5
5652	-12
56595	-63
56757	25
56801	-44
56919	-57
57035	60
57486	-58
57530	2
57648	-38
57981	-54
5814	8
58377	-44
58421	-82
58539	50
58872	-11
59150	-11
59268	7
59312	27
59763	-7
59925	16
60266	-11
60310	46
60428	9
6048	-4
60761	-1
60879	49
60923	-63
61157	68
61201	-11
61319	26
61490	55
61652	0
61814	-3
62048	105
62381	20
62499	-6
62543	52
62705	-16
62994	-28
63272	-40
63434	63
6381	54
63885	-12
64163	-9
64325	44
64776	-19
64820	-12
64938	-50
6499	-23
65054	-71
65216	-45
6543	30
65667	-36
65711	-20
65829	-16
66107	74
66396	42
66440	80
66558	-7
66602	-82
66891	18
6705	-11
67287	-71
67331	22
67449	-27
67782	-29
67944	54
68060	-27
68178	-100
68222	-44
68673	-7
68835	-46
69069	31
69113	-33
69564	-23
69726	-19
6994	-124
70067	-3
70111	7
70229	19
70562	5
70724	3
71002	-6
71291	-65
71453	0
71615	-28
72182	-25
72344	71
72506	33
7272	-22
72795	-42
72957	77
73073	-56
73235	18
73686	16
73730	-2
73848	-7
74126	-13
7434	-33
74577	7
74621	4
74739	59
75017	11
75350	47
75468	-18
75512	-3
75963	-11
76197	27
76241	-32
76359	22
76403	-83
76692	114
76854	14
77088	25
77132	-2
77583	-14
77745	-63
77907	-1
78023	-8
781	41
78474	15
78636	-79
7885	-24
79365	37
79527	18
79860	-21
79978	-30
80363	-2
80525	61
80976	28
81092	-48
81254	11
81416	-1
8163	30
81867	-15
81911	-23
82145	47
82307	-26
82596	-83
82640	-17
82758	23
82802	-5
83036	-52
8325	15
83487	-54
83531	-18
83649	17
83982	11
84260	3
84378	26
84422	-21
84873	20
85151	85
85269	45
85313	34
85764	-62
85926	2
86042	-34
86204	41
86493	-24
86655	14
86817	-25
87384	3
87546	-47
87708	41
8776	32
87997	-61
8820	-45
88275	30
88437	70
88770	-11
88888	-69
88932	-13
89166	-43
89210	9
89328	-114
8938	-35
89661	13
89779	-15
89823	-35
899	-61
90164	-21
90326	-62
9054	-7
90777	8
90821	-10
90939	19
91055	29
91217	-5
91550	24
91668	24
91712	30
92108	-90
9216	12
92397	15
92441	-44
92559	-54
92603	3
92892	-93
93170	-74
93288	0
93332	-102
93783	39
93945	18
94061	30
94179	61
94223	59
943	-26
94674	68
94836	39
95114	20
95565	-74
95727	-8
96005	-26
96294	-38
96456	-46
96500	-32
96618	-44
9667	-40
96951	69
9711	65
97185	-12
97347	4
97509	15
97680	-33
97798	12
97842	23
98076	-17
98120	-10
98238	58
9829	-40
98571	34
98689	-61
98733	22
99011	-26
99129	50
99462	-42
99624	-29
100008	15
100297	-13
100341	93
100459	-15
100503	42
100792	8
100954	-95
101070	-32
101188	-40
101232	-68
10154	63
101683	38
101845	-16
102079	5
102123	36
102574	20
102736	13
103014	14
10316	49
103465	13
103627	-5
103960	-15
104194	13
104356	-5
104400	-23
104518	-37
104851	-24
104969	34
105085	-52
105247	-63
105409	-66
105580	35
105698	-70
105742	-89
105904	-97
106020	-48
106138	86
106471	-16
106589	-28
106633	15
107029	-73
107362	-12
107524	22
10767	93
107975	-22
108091	56
10811	-4
108253	93
108415	21
108866	30
108910	22
109144	23
10929	35
109306	44
109595	-54
109757	65
109801	-97
1099	-43
109919	-16
110098	-16
110142	63
110304	35
11045	-87
110593	31
110755	-43
110917	95
111033	-27
111484	-3
111646	31
111808	-116
11207	-28
112375	-14
112537	28
112870	-46
112988	49
113266	-12
113310	44
113428	114
113761	9
113879	-22
113923	-15
114157	-15
114201	-8
1143	16
114319	37
114490	99
114652	9
114814	42
11496	46
115048	47
115381	-7
11540	31
115499	-23
115543	-63
115705	-49
115994	-50
116272	-99
116434	-2
11658	87
116885	-20
11702	20
117163	20
117325	17
117776	16
117820	-56
117938	-2
118054	7
118216	29
118667	-13
118711	-9
118829	16
119107	-49
119396	-1
119440	111
119558	-82
119602	-7
119891	48
11991	70
120105	-32
120394	-103
120556	14
120600	71
120718	-18
121285	-72
121447	15
121609	-24
121780	2
121898	0
121942	48
122176	-21
122220	29
122338	21
122671	-54
122789	25
122833	-4
123067	-73
123111	53
123229	41
123562	19
123724	-10
12387	-28
124002	-18
124291	27
12431	-38
124453	-34
124615	-48
125182	-11
125344	80
12549	-18
125506	18
125795	-39
125957	30
126073	108
126235	-88
126686	54
126730	-21
126848	-45
127126	-22
127577	-27
127621	-58
127739	-47
128017	38
128350	7
128468	87
128512	21
12882	-60
128963	-9
129197	45
129241	35
129359	53
129403	7
129692	59
129854	-10
130195	14
130357	22
130401	-57
1305	-48
130519	117
130690	6
130852	30
131086	54
131130	-17
131248	-59
131581	-103
13160	118
131699	39
131743	-25
131905	-31
132021	-23
132139	25
132472	83
132634	41
13278	-35
13322	-2
133363	36
133525	-50
133976	-11
134092	-4
134254	-68
134416	95
134867	-37
134911	-36
135145	-15
135307	19
135596	-20
135640	-26
135758	-31
135802	-12
136036	-44
136487	-7
136531	56
136649	5
136982	-15
137260	-62
137378	61
137422	13
13773	3
137873	56
138151	54
138269	-11
138313	-17
138764	28
138926	-77
139042	-59
139204	-23
13935	-35
139493	57
139655	17
139817	67
140040	-43
140158	8
140202	-46
140491	-70
14051	-75
140653	-39
140815	-36
141049	-1
141382	8
141544	-24
14169	-32
141706	4
141995	22
14213	14
142273	-16
142435	-53
142886	-44
142930	88
143164	33
143326	35
143777	6
143821	-67
143939	-88
144055	58
144217	4
144550	-4
144668	-9
144712	-43
145108	41
145397	-17
145441	66
145559	-37
145603	53
145892	-28
146170	9
146288	13
146332	35
14664	-39
146783	-27
146945	-46
147061	4
147179	-31
147223	137
147674	51
147836	3
148114	-7
14826	-26
148565	-51
148727	4
149005	29
149294	-71
149456	-29
149500	-41
149618	8
149951	-28
150003	-9
150292	-5
150454	12
150616	17
15104	11
151183	47
151345	15
151507	53
151796	-1
151840	-79
151958	24
152074	-35
152236	44
152687	-28
152731	25
152849	-88
153127	-82
153460	80
153578	-18
153622	-18
15393	-36
154018	-51
154351	48
154469	24
154513	82
154964	10
155080	-32
155198	-12
155242	10
155404	41
15555	8
155693	25
155855	-35
156089	-23
156133	32
156584	-39
156746	39
156908	-29
157024	-37
15717	20
157475	48
157637	12
157970	-21
158366	12
158410	-19
158528	55
158861	-23
158979	13
159095	-54
159257	16
159301	71
1594	18
159419	-2
159590	33
159752	-16
159914	-55
160093	-25
160255	61
160417	-7
160750	13
160868	-30
160912	-78
161146	-68
161308	8
161597	7
161641	-36
161759	7
161803	76
162037	29
162370	-15
162488	48
162532	21
16284	-22
162983	-1
163261	22
163379	25
163423	-38
163874	98
164152	54
164314	14
16446	76
164765	7
164927	8
165043	-52
165205	-13
165494	25
165656	3
165700	59
165818	-45
16608	25
166385	46
166547	16
166709	67
166880	30
166998	-28
167276	43
167320	-12
167438	24
167771	-34
167889	-53
167933	3
168167	6
168211	-43
168329	-5
168662	60
168824	-14
16897	-8
169058	-4
169102	32
169391	-40
16941	35
169553	6
169715	-1
170056	-48
170100	-27
170218	76
170551	-15
170669	72
170713	-78
171109	23
171280	-2
171398	-10
171442	19
171604	38
17175	-21
171893	8
172171	41
172289	-5
172333	9
172784	1
172946	-26
173062	4
173224	-41
17337	-13
173675	-49
173837	-83
174115	-22
174566	-22
174610	-13
174728	36
175006	-57
175295	-56
175457	50
175501	-13
1756	19
175619	-23
175790	-37
175952	13
176186	46
176230	-9
176348	-23
176681	-13
17670	-74
176799	-94
176843	71
177077	-3
177121	6
177239	12
177572	-53
177734	-71
17788	29
178012	15
17832	10
178463	7
178625	27
179192	61
179354	-27
179516	-69
179967	10
1800	54
180019	68
180190	-30
180352	-21
180514	-110
18066	6
180965	10
181081	-8
18110	36
181199	30
181243	4
181405	-76
181694	62
181856	33
181900	-7
182134	75
18228	48
182585	-52
182747	13
182909	-53
183025	112
183476	-25
183520	-30
183638	-45
183971	-29
184367	30
184411	6
184529	-35
184862	17
185096	-14
185140	-30
185258	0
185302	-72
185591	10
18561	47
185753	-55
185915	17
186031	-38
186149	50
186482	98
186644	-35
18679	-79
186806	31
18723	-6
187373	3
187535	-5
187986	-15
188264	-55
188426	15
188877	90
188921	28
189155	48
189317	19
189650	94
189768	21
189812	65
19001	26
190153	-21
190315	-46
190766	1
190810	-56
190928	38
191044	-12
19119	-1
191206	51
191495	27
191657	7
191701	-63
1918	17
191819	-79
191990	-61
192386	16
192430	39
192548	-23
192881	-26
19290	29
192999	66
193277	72
193321	-41
193439	-36
193772	79
193934	-18
194050	63
194168	-77
194212	9
19452	-72
194663	22
194825	-43
195059	60
195103	-43
195392	-60
195554	-43
195716	-39
19614	23
196283	-9
196445	50
196607	62
196896	-78
196940	44
197174	-29
197336	15
197787	12
197831	-43
197949	19
198065	-28
198227	-27
198560	18
198678	-72
198722	-50
199000	-74
199118	26
199451	32
199569	58
199613	25
200089	55
200133	104
200584	5
200746	-66
200908	-65
201024	-58
20117	-15
201475	-6
201637	10
201970	87
202366	-79
202410	-13
202528	8
202861	-19
202979	-16
203095	-73
203257	-32
203301	-42
2034	-45
203419	-39
203590	-29
203752	12
203914	30
204030	-11
204148	41
204481	-42
20450	35
204599	26
204643	12
204805	10
205039	7
205372	24
205534	-47
20568	-15
205985	24
20612	30
206263	69
206425	30
206876	21
206920	-34
207154	11
207316	32
207767	33
207811	12
207929	18
208045	46
208207	-9
208496	29
208540	24
208658	22
208702	49
208991	-66
209387	-53
209431	-48
209549	16
209882	22
21008	-26
210385	13
210547	-22
210709	-32
210880	51
210998	1
211276	-118
211320	32
211438	22
211771	-17
211889	49
211933	-34
212167	34
212211	-23
212329	-10
212662	23
212824	-6
21297	-10
213058	-18
213102	64
213391	-42
21341	-7
213553	11
213715	-5
214282	27
214444	26
21459	15
214606	28
214895	20
21503	35
215173	2
215335	23
215786	-66
215830	45
215948	20
216064	-51
216226	-9
216677	33
216721	-55
216839	48
217117	-1
217450	-13
217568	-19
217612	10
21792	32
218008	35
218297	7
218341	-79
218459	-7
218503	-15
218792	16
218954	-27
219070	-1
219188	-27
219232	-63
21954	38
219683	52
219845	-61
220186	32
220230	63
220348	34
220681	62
22070	17
220799	-6
220843	46
221077	25
221121	-38
221239	-28
221572	-106
221734	52
22188	87
222012	-18
22232	12
222463	-26
222625	-104
223192	-11
223354	-28
223516	68
223967	-54
224083	-40
224245	-48
224407	-5
224696	37
224740	-97
224858	64
224902	60
225136	-53
225587	31
225631	-2
225749	-56
226027	41
226360	21
226478	-15
226522	-47
22683	-16
226973	5
227251	4
227369	44
227413	17
227864	-66
228098	73
228142	50
228304	12
22845	-27
228593	-27
228755	57
228917	43
229033	-59
229484	68
229646	76
229808	47
230031	-7
230149	-27
230482	-2
230644	-2
23079	-39
230806	6
23123	-10
231373	-7
231535	-24
231986	-9
232264	24
232426	15
232877	26
232921	-35
233155	22
233317	-7
233650	-13
233768	15
233812	13
234046	-23
234208	23
234497	15
234541	44
234659	-46
234703	-50
234992	-70
235270	37
235388	-6
235432	-56
23574	-40
235883	-36
236161	-38
236279	-60
236323	-57
236774	38
236936	28
237052	-34
237214	15
23736	-1
237665	28
237827	17
238105	-43
238394	-43
238556	8
238600	-12
238718	-43
239285	-47
239447	-5
239609	16
239780	27
239898	8
239942	-56
24014	8
240283	-92
240445	26
240607	11
240896	-26
240940	61
241174	29
241336	-20
241787	4
241831	-52
241949	22
242065	-33
242227	-77
242560	-1
242678	14
242722	-70
243000	14
243118	36
243451	-2
243569	62
243613	-57
244009	0
244180	-93
244298	-7
244342	-78
244504	-39
24465	-7
244793	-59
244955	52
245071	4
245189	-14
245233	53
245684	62
245846	12
246124	-29
24627	15
246575	54
246737	28
247015	-28
247466	19
247510	49
247628	19
247961	-10
248195	-9
248357	45
248401	-51
2485	21
248519	3
248690	20
248852	10
249086	25
249130	-103
249248	73
249581	-96
24960	32
249699	0
249743	1
249905	32
250084	8
250246	65
250408	-5
250697	21
250741	25
250859	-43
250903	-68
251137	42
251470	-28
251588	-22
251632	33
25194	-6
252028	-27
252361	-56
252479	-30
252523	0
252974	12
253090	0
253252	-92
253414	39
25356	-12
253865	-4
25400	36
254099	-26
254143	75
254305	19
254594	-87
254756	23
254800	-47
254918	-10
255034	55
25518	22
255485	-19
255647	39
255809	-72
255980	-5
256376	-3
256420	43
256538	16
256871	-51
256989	23
257267	6
257311	20
257429	31
257762	41
257924	-105
258040	36
258158	39
258202	39
258491	73
25851	-5
258653	35
258815	-44
259049	-52
259382	-53
259544	18
25969	17
259706	-41
259995	103
260047	-17
260209	-14
260380	1
260498	41
260542	24
260704	-37
26085	3
260993	-2
261271	30
261389	-28
261433	-17
261884	-49
262162	78
262324	-26
26247	-18
262775	10
262937	43
263053	-51
263215	10
263666	-40
263710	-37
263828	18
26409	-31
264106	25
264395	46
264557	74
264601	0
2647	-28
264719	59
264890	-25
265286	-11
265330	-13
265448	13
265781	-52
26580	45
265899	-1
265943	-37
266177	102
266221	54
266339	2
266672	1
266834	34
26698	-41
267068	-12
267112	57
26742	80
267563	-8
267725	25
268003	-40
268292	-34
268454	15
268616	-77
26904	-14
269183	-70
269345	13
269507	-34
269796	16
269840	-68
269958	-2
270181	-24
27020	12
270299	22
270343	13
270505	8
270794	25
270956	34
271072	-67
271234	-33
27138	32
271685	8
271847	151
272125	-12
272576	39
272620	-19
272738	-26
273016	117
273467	-7
273511	137
273629	56
273962	-10
274196	13
274240	22
274358	31
274402	25
274691	3
27471	-4
274853	-17
275087	21
275131	-19
275249	50
275582	-72
275744	-7
27589	-5
275906	2
276022	-19
27633	19
276473	-46
276635	-41
277364	-16
277526	-94
277977	-38
278093	-66
278255	57
278417	-35
278750	-77
278868	15
278912	44
279146	-43
279308	49
279597	33
279641	-33
279759	-16
279803	60
280144	47
28029	-10
280306	113
280595	53
280757	-80
280801	11
2809	34
280919	-7
281035	-47
281486	38
281530	34
281648	18
281981	12
282377	-49
282421	11
282539	-33
282872	-21
283150	-59
283268	27
283312	-2
